成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,电梯,楼层,建筑类型
101106758788,4室2厅,枫林九溪,120,194,195,16165,1,2020.01.15,南北,其他,,高楼层(共4层),暂无数据
101105729076,3室2厅,西安航天城A区,109.12,145,147,13289,125,2020.01.15,南北,毛坯,,高楼层(共33层),板塔结合
101104816886,2室2厅,台北湾,91,110,103,12088,232,2020.01.15,西南,简装,,中楼层(共34层),板塔结合
101104904707,1室1厅,山水悦庭,53.84,80,80,14859,221,2020.01.15,南,精装,,低楼层(共26层),板塔结合
101105687987,3室2厅,仕嘉公寓A区（绿地世纪城）,128,262,270,20469,130,2020.01.15,南北,精装,,中楼层(共26层),板塔结合
101106589616,2室2厅,天朗莱茵小城,91.14,116,119,12728,25,2020.01.14,东南,精装,,低楼层(共27层),板塔结合
101106574720,2室2厅,美郡嘉年华,96,62,61.5,6407,27,2020.01.14,东南,毛坯,,低楼层(共6层),塔楼
101106216204,3室2厅,华远海蓝城五期,83,143,146,17121,69,2020.01.14,南,精装,,中楼层(共33层),板塔结合
101106597716,1室1厅,上东大道,49.51,67,67,13493,24,2020.01.14,北,精装,,高楼层(共33层),板塔结合
101106004563,2室2厅,雅居乐花园,91.83,128,130,13939,92,2020.01.14,南,精装,,低楼层(共30层),板楼
101106438382,4室2厅,文景观园,161.4,222,226,13724,41,2020.01.14,南北,毛坯,,中楼层(共17层),板楼
101105503491,3室2厅,万科城一期,88.52,158,162,17850,150,2020.01.14,东南,精装,,低楼层(共32层),板塔结合
101105851876,3室2厅,联盟新城,143.87,128,135,8897,111,2020.01.14,南,简装,,高楼层(共31层),板塔结合
101106214314,3室1厅,枫韵蓝湾,100.88,139,143,13779,69,2020.01.14,南北,精装,,低楼层(共18层),板塔结合
101104273485,2室2厅,富力城北区,83.61,119,120,14173,306,2020.01.14,南,精装,,低楼层(共24层),板塔结合
101105980328,1室1厅,金纺佳苑北区,50,29,31,5700,95,2020.01.14,南,简装,,高楼层(共5层),暂无数据
101106738395,2室1厅,中贸广场,59.91,70,70,11685,4,2020.01.14,南,其他,,低楼层(共33层),暂无数据
101106683966,2室1厅,罗马嘉园,44.06,82,82,18611,11,2020.01.14,北,精装,,中楼层(共18层),塔楼
101104365019,3室2厅,海棠别馆,106,163,170,15359,293,2020.01.14,南北,精装,,高楼层(共26层),板塔结合
101106456821,3室2厅,世纪锦绣,125.04,120,122,9597,38,2020.01.14,北南,精装,,高楼层(共12层),板楼
101106613452,2室1厅,西安卫光电工厂小区,49.18,53,55,10777,22,2020.01.14,南北,精装,,中楼层(共7层),板塔结合
101105520095,1室0厅,凯悦华庭,22.12,25,25.3,11076,148,2020.01.14,东,简装,,高楼层(共26层),塔楼
101104537055,4室2厅,曲江MINI公馆,183,210,230,11476,270,2020.01.14,南北,毛坯,,中楼层(共33层),板塔结合
101106168466,3室1厅,金地褐石公馆,97.12,155,157,15929,73,2020.01.14,南,简装,,中楼层(共34层),板塔结合
101106260256,1室1厅,西旅逸都,37.68,56,56,14730,63,2020.01.14,北,精装,,低楼层(共18层),塔楼
101105879585,2室2厅,仕嘉公寓B区（绿地世纪城）,104.02,188,190,18074,107,2020.01.14,南,精装,,高楼层(共24层),板楼
101105588573,2室1厅,长庆恒立苑住宅小区,100.19,73,74,7267,140,2020.01.14,东南,毛坯,,高楼层(共24层),板塔结合
101104934847,1室1厅,海荣名城,61.52,75,79,12110,216,2020.01.14,东,精装,,中楼层(共30层),塔楼
101106690430,3室2厅,金属公司小区,105.15,79,80,7514,10,2020.01.14,南北,其他,,低楼层(共5层),平房
101103589233,2室2厅,东方罗马花园,49.93,83,85,16624,447,2020.01.14,南,毛坯,,中楼层(共16层),板塔结合
101106462512,2室1厅,万科金色悦城,69.17,111,115,16048,37,2020.01.14,南,精装,,高楼层(共33层),板塔结合
101106566713,3室1厅,学府华庭,111.45,100,104.8,8973,28,2020.01.14,东南,精装,,低楼层(共18层),板塔结合
101106571911,1室0厅,赛高国际,36,47,52,13056,27,2020.01.14,西,精装,,中楼层(共29层),塔楼
101106566764,2室1厅,宏府鹍翔九天,60.15,89,90,14797,28,2020.01.14,北,精装,,中楼层(共33层),板塔结合
101106700753,3室2厅,电信小区(雁塔),119.75,120,125,10021,8,2020.01.14,南北,其他,,高楼层(共25层),板塔结合
101106514248,2室1厅,海荣名城,71.74,98,103,13591,30,2020.01.14,北,精装,,高楼层(共33层),塔楼
101105127166,5室2厅,紫薇田园都市J区,187.73,235,243,12518,194,2020.01.14,南北,简装,,高楼层(共11层),板楼
101106408743,3室2厅,自然界云栖,97,129,130,13299,44,2020.01.13,南,毛坯,,低楼层(共27层),板楼
101105497276,4室2厅,御锦城鹭湾,153.68,238,245,15487,150,2020.01.13,南北,精装,,低楼层(共34层),板塔结合
101106057372,2室1厅,御锦城理想树,82.79,119,120,14374,85,2020.01.13,东南,精装,,中楼层(共31层),板塔结合
101106631505,3室1厅,魏玛公馆,86.39,148,155,17132,18,2020.01.13,南北,简装,,高楼层(共32层),板塔结合
101106594165,2室2厅,我爱我家,88.15,104,108,11742,24,2020.01.13,南北,精装,,高楼层(共18层),板楼
101106720187,2室1厅,半岛安纳西,91,70,72,7693,6,2020.01.13,南,毛坯,,高楼层(共26层),板楼
101106403433,3室1厅,万科城一期,110.9,193,196,17404,45,2020.01.13,南,精装,,低楼层(共7层),板塔结合
101106734362,2室2厅,店子王生态家园,83,52,51.3,6181,4,2020.01.13,南北,精装,,低楼层(共3层),板楼
101106150162,1室1厅,东方罗马花园,39.57,52,54.8,13142,75,2020.01.13,北,精装,,低楼层(共27层),板塔结合
101105286898,3室2厅,海亮新英里,91,154,155,16924,175,2020.01.13,南北,简装,,高楼层(共33层),板塔结合
101106370808,2室1厅,华清学府城,89,126,128,14158,49,2020.01.13,东南,精装,,中楼层(共32层),板塔结合
101106361445,2室2厅,首创漫香郡,89.61,141,145,15735,50,2020.01.13,南,精装,,中楼层(共33层),板塔结合
101106745013,1室0厅,长乐大厦(长乐西路),39.06,43,44,11009,2,2020.01.13,北,简装,,中楼层(共29层),暂无数据
101106035503,2室1厅,广天国际公寓,44.69,71,68,15776,88,2020.01.13,西,精装,,高楼层(共20层),板塔结合
101106260604,2室2厅,哈佛公馆,87.09,111,115,12746,62,2020.01.13,南,简装,,高楼层(共11层),板塔结合
101105256787,2室1厅,绿园国际花园,78,88,90,11283,178,2020.01.13,北,简装,,低楼层(共24层),板塔结合
101106735461,3室2厅,香榭丽都小区,124.33,136,140,10939,3,2020.01.13,南,其他,,中楼层(共27层),板塔结合
101106244352,1室1厅,金仕华城,53.33,59,60,11064,64,2020.01.13,北,精装,,低楼层(共32层),塔楼
101106565997,3室2厅,紫薇东进,125.74,138,140,10976,27,2020.01.13,南北,简装,,高楼层(共23层),塔楼
101106005347,2室2厅,永松路3号院,79.91,80,82,10012,91,2020.01.13,南北,简装,,中楼层(共7层),板楼
101106214334,4室2厅,天地源丹轩梓园,160,685,698,42813,68,2020.01.13,南北,毛坯,,中楼层(共32层),板楼
101106398444,2室2厅,曲江澜山,95.49,116,118,12148,45,2020.01.13,西南,精装,,低楼层(共32层),塔楼
101106625499,2室1厅,通济中坊9号,54.33,65,66,11928,19,2020.01.13,南,精装,,高楼层(共7层),板塔结合
101106169135,1室1厅,长乐坊小区,50.66,68,72,13423,73,2020.01.13,西南,精装,,低楼层(共33层),板塔结合
101105582287,3室2厅,荣华金域名城,126.05,184,188,14598,140,2020.01.13,南北,精装,,低楼层(共32层),板塔结合
101106094364,3室2厅,复地优尚国际一期,89,138,138.8,15506,82,2020.01.13,南北,精装,,高楼层(共27层),板塔结合
101106572879,2室2厅,金辉悦府,78.63,127,129,16089,26,2020.01.13,南,精装,,高楼层(共34层),板塔结合
101106652310,3室2厅,保利心语花园,112.33,171,173,15179,15,2020.01.13,南北,精装,,高楼层(共34层),板塔结合
101105330420,2室2厅,春天花园,89.36,93,97,10408,169,2020.01.13,南,简装,,高楼层(共19层),板塔结合
101104788973,4室2厅,融侨城,139.6,297,290,21276,235,2020.01.13,南北,精装,,低楼层(共33层),板楼
101105912256,5室2厅,中海东郡,181.2,473,490,26104,101,2020.01.13,北南,精装,,中楼层(共15层),板楼
101106149706,3室2厅,馨园壹号,145.03,250,265,17183,75,2020.01.13,南北,简装,,中楼层(共14层),板楼
101105949558,3室1厅,万科幸福里,108,165,170,15278,97,2020.01.13,南北,精装,,中楼层(共25层),板楼
101103956271,2室2厅,蔚蓝花城,85.66,112,114,13075,371,2020.01.13,东北,简装,,低楼层(共27层),塔楼
101106168705,3室2厅,首创漫香郡,125.32,207,205,16518,73,2020.01.13,南西南北,精装,,高楼层(共32层),板塔结合
101104550059,3室2厅,融发心园,128.9,148,150,11482,268,2020.01.13,南北,精装,,中楼层(共6层),板楼
101103068748,2室1厅,华远海蓝城,81.5,125,129,15338,554,2020.01.13,南,毛坯,,低楼层(共31层),塔楼
101106288669,3室2厅,湾流,87.11,125,125,14293,58,2020.01.13,西南,精装,,低楼层(共33层),板楼
101106696115,3室1厅,长安区客运公司家属院,100.28,82,84,8178,8,2020.01.13,南北,简装,,中楼层(共6层),板楼
101106199600,2室1厅,公共交通第三公司家属院106街坊,46.64,45,47,9649,69,2020.01.13,南,精装,,中楼层(共6层),板楼
101105608182,2室2厅,EE康城,109.35,120,121,10974,136,2020.01.13,南,简装,,中楼层(共25层),板塔结合
101106563481,2室1厅,九如御,78.56,108,113,13748,27,2020.01.13,南,精装,,中楼层(共34层),板塔结合
101105817976,2室1厅,鼎正大都城,75.2,104,108,13830,113,2020.01.13,东北,精装,,中楼层(共33层),板塔结合
101105843646,2室1厅,假日国际公寓,79.09,99,100,12414,110,2020.01.13,东北,简装,,低楼层(共15层),板塔结合
101104829150,2室2厅,康桥边的院子,96.53,108,110,11137,229,2020.01.13,西南,精装,,高楼层(共26层),塔楼
101105515184,3室2厅,城市风景夏日景色二期,136.67,322,335,23532,147,2020.01.13,南,精装,,中楼层(共12层),板塔结合
101105891572,2室2厅,华洲城熙悦都,80.28,127,136,15820,105,2020.01.13,南,精装,,高楼层(共36层),板楼
101106748883,2室1厅,枫叶高层小区,83.53,199,200,23824,1,2020.01.13,东西,其他,,低楼层(共20层),塔楼
101105195294,3室2厅,凤城明珠,142.25,124,125,8718,185,2020.01.13,南北,简装,,低楼层(共33层),塔楼
101106431706,1室1厅,仕嘉公寓A区（绿地世纪城）,48.63,111,113,22723,40,2020.01.13,东北,简装,,低楼层(共32层),板塔结合
101106185049,3室2厅,万科翡翠天誉,131.77,231,234.9,17531,71,2020.01.13,南北,精装,,低楼层(共33层),板塔结合
101105975687,3室2厅,丰景佳园,121.03,226,265,18674,94,2020.01.13,南北,精装,,低楼层(共18层),板塔结合
101106728707,3室2厅,天朗大兴郡蔚蓝君城,93.98,159,162,16898,4,2020.01.13,南北,精装,,中楼层(共33层),板塔结合
101106614855,2室2厅,唐韵三坊,76.19,95,96,12404,20,2020.01.13,西,精装,,高楼层(共33层),板塔结合
101106386049,3室2厅,中航华府,77.62,125,133,16105,46,2020.01.13,东南,精装,,高楼层(共33层),板塔结合
101105666231,2室2厅,暖山西安,97,119,122,12269,130,2020.01.13,南,精装,,高楼层(共27层),板楼
101106265175,2室1厅,金地西沣公元,72,110,110,15264,61,2020.01.13,东南,毛坯,,高楼层(共34层),板塔结合
101106738771,3室1厅,隆源国际城,83.79,108,110,12794,2,2020.01.13,西北,简装,,中楼层(共33层),板塔结合
101104672193,2室2厅,西铁大明宫小区,70.06,74,75,10534,250,2020.01.12,南北,简装,,中楼层(共7层),板塔结合
101105683614,1室0厅,盛龙广场,51.94,55,59,10590,128,2020.01.12,北,简装,,中楼层(共30层),塔楼
101105137234,1室0厅,天朗蓝湖树,38.3,69,73,18016,192,2020.01.12,北,简装,,中楼层(共32层),板塔结合
101106287144,2室1厅,纺建路8号,61.83,54,58,8653,58,2020.01.12,南北,简装,,低楼层(共6层),板楼
101105135253,2室1厅,世纪锦绣,70.08,73,76.8,10417,192,2020.01.12,南,精装,,中楼层(共7层),暂无数据
101106076127,3室2厅,儿童医院东院家属楼,98.11,80,80,8155,83,2020.01.12,南北,简装,,高楼层(共7层),板楼
101106729524,1室1厅,翡丽城,32.78,54,56,16474,3,2020.01.12,西,其他,,中楼层(共27层),板塔结合
101106587835,2室2厅,学林雅苑,88.23,95,95,10711,24,2020.01.12,南,精装,,高楼层(共26层),暂无数据
101106405859,2室1厅,御笔城市广场,69.05,80,82,11586,43,2020.01.12,西,精装,,高楼层(共32层),板塔结合
101106588023,1室1厅,中贸广场,56,78,80,13929,24,2020.01.12,北,精装,,中楼层(共27层),板塔结合
101106051856,3室2厅,挚信樱花园,117.83,108,110,9166,85,2020.01.12,东南,简装,,中楼层(共24层),板塔结合
101104604083,1室0厅,乐居都会,59.73,54,55,8957,259,2020.01.12,北,简装,,高楼层(共28层),板塔结合
101106492925,2室1厅,世纪春天,68.82,85,86,12352,32,2020.01.12,东南,简装,,高楼层(共18层),塔楼
101106588960,1室0厅,航天翼城,57.99,64,67,11037,24,2020.01.12,南,毛坯,,高楼层(共24层),塔楼
101104338924,2室2厅,梅园新村,90.89,86,86,9407,296,2020.01.12,东西,简装,,中楼层(共7层),板楼
101106610267,2室1厅,绿地香树花城,72.55,100,101,13784,20,2020.01.12,西,精装,,高楼层(共32层),板塔结合
101103361413,3室2厅,天朗大兴郡瀚苑,127,188,190,14772,480,2020.01.12,南北,精装,,低楼层(共26层),板塔结合
101106640223,2室2厅,城市星钻,97.7,120,128,12283,16,2020.01.12,东南,精装,,低楼层(共27层),板塔结合
101106162384,2室1厅,团校,58.6,57,61,9707,73,2020.01.12,北南,简装,,高楼层(共6层),板楼
101105706105,2室1厅,首创漫香郡,87.6,129,132,14727,125,2020.01.12,南,精装,,低楼层(共32层),板塔结合
101105249942,2室1厅,商贸小区,89.74,86,88,9561,178,2020.01.12,南,精装,,高楼层(共16层),板塔结合
101106470631,2室1厅,长安区汽车配件公司家属院,83.28,72,74,8646,35,2020.01.12,南北,简装,,中楼层(共6层),暂无数据
101106500285,1室0厅,兰蒂斯城1期,41.57,57,61,13712,30,2020.01.12,北,精装,,高楼层(共32层),板塔结合
101106574524,2室2厅,宝管同馨苑,98,75,75,7654,25,2020.01.12,南,其他,,低楼层(共18层),板楼
101105917007,3室2厅,盛世长安,95.83,147,135,15340,100,2020.01.12,南北,精装,,中楼层(共18层),板塔结合
101106200032,2室1厅,明德门北社区,66.23,54,56,8154,68,2020.01.12,南北,简装,,高楼层(共7层),板楼
101105467501,1室0厅,宏府嘉会,37.05,42,42,11337,151,2020.01.12,东,简装,,中楼层(共16层),塔楼
101105997955,2室1厅,风度天城,76,108,115,14211,91,2020.01.12,西北,简装,,中楼层(共28层),塔楼
101106341373,1室1厅,都市朝阳,59.73,75,75,12557,51,2020.01.12,西南,精装,,低楼层(共16层),板塔结合
101105636432,2室1厅,金仕华城,79.81,96,100,12029,133,2020.01.12,南,精装,,高楼层(共32层),塔楼
101105917721,2室2厅,宏途星城,78.98,79,79.5,9940,100,2020.01.12,西,简装,,高楼层(共32层),塔楼
101105738459,2室2厅,海德堡PARK,88,180,180,20455,121,2020.01.12,南,精装,,中楼层(共33层),板塔结合
101106059506,2室2厅,恒基碧翠锦华,102.92,164,170,15935,84,2020.01.12,西南,精装,,中楼层(共18层),板塔结合
101106450915,1室1厅,利君明天,47.7,77,77,16101,37,2020.01.12,西南,精装,,中楼层(共29层),塔楼
101106708236,1室1厅,天朗大兴郡蔚蓝君城,48.8,69,70,14140,6,2020.01.12,西,精装,,中楼层(共33层),板塔结合
101106727937,3室2厅,中国铁建国际城,138.01,220,220,15941,3,2020.01.12,北南,毛坯,,中楼层(共33层),板塔结合
101105578473,3室2厅,中铁缤纷南郡,124.41,238,248,19131,139,2020.01.12,南北,精装,,中楼层(共33层),板塔结合
101104566831,3室2厅,盛世长安,93,131,135,14011,264,2020.01.12,南北,精装,,中楼层(共18层),板塔结合
101106477055,2室1厅,东方米兰,52.96,82,83,15446,33,2020.01.12,西,精装,,中楼层(共27层),塔楼
101106641934,1室1厅,含光雨露花园,53.35,63,68,11809,15,2020.01.12,北,简装,,低楼层(共26层),塔楼
101106494342,2室1厅,庆华新区,52.5,38,38,7096,31,2020.01.12,南北,简装,,高楼层(共6层),暂无数据
101106255041,3室2厅,龙湖水晶郦城,122.26,219,215,17864,61,2020.01.12,南北,精装,,高楼层(共33层),板塔结合
101103025665,2室2厅,金辉悦府,78.63,137,136,17424,564,2020.01.12,南,精装,,高楼层(共34层),板塔结合
101106648366,1室1厅,西雅图翡翠城,35.57,50,60,14057,14,2020.01.12,北,精装,,高楼层(共26层),塔楼
101103905351,3室1厅,曲江观邸,137.57,235,255,17083,381,2020.01.12,南北,毛坯,,中楼层(共24层),板楼
101105550268,3室2厅,碧桂园嘉誉,96.15,148,150,15393,142,2020.01.12,南,精装,,中楼层(共33层),板塔结合
101106012619,2室1厅,天地源曲江香都,78.51,125,130,15922,89,2020.01.12,南西,精装,,高楼层(共33层),板楼
101106391847,1室1厅,药王洞散盘,68.57,33,39,4813,44,2020.01.12,东北,简装,,高楼层(共7层),暂无数据
101105758611,3室2厅,白桦林居小区,138.93,235,253,16915,118,2020.01.12,南北,精装,,中楼层(共26层),板塔结合
101106224316,3室2厅,铁建水岸雅苑,110,110,112,10000,65,2020.01.12,南东南,毛坯,,低楼层(共26层),板塔结合
101105039767,3室1厅,复地优尚国际二期,88.77,139,141,15603,201,2020.01.12,南北,精装,,高楼层(共27层),板塔结合
101104647777,3室2厅,雅荷城市花园,117,128,128,10941,252,2020.01.12,南北,简装,,高楼层(共6层),板楼
101106122966,2室1厅,焦化嘉苑,55.11,63,64,11432,77,2020.01.12,南北,精装,,中楼层(共6层),平房
101106487108,2室2厅,紫薇田园都市B区,102.18,188,190,18399,32,2020.01.12,南北,精装,,高楼层(共11层),板楼
101105049059,2室2厅,紫薇希望城西区,78.24,125,128,15977,200,2020.01.12,东南,精装,,中楼层(共18层),板塔结合
101106338416,2室2厅,昆明花园,90,131,135,14556,51,2020.01.12,东南,精装,,高楼层(共30层),板楼
101104639595,2室2厅,翠屏湾1期,85.22,110,110,12850,253,2020.01.12,西北,精装,,高楼层(共33层),板塔结合
101105849411,6室3厅,枫林绿洲,241.74,569,600,23538,108,2020.01.12,南北,精装,,高楼层(共10层),板楼
101104516278,2室2厅,中海御湖,95,252,255,26527,270,2020.01.12,南,精装,,中楼层(共33层),板塔结合
101106011459,2室2厅,世纪华城,94.46,83,86,8745,88,2020.01.11,南北,简装,,中楼层(共7层),板塔结合
101106428873,3室2厅,旭景清园,99,120,123,12122,39,2020.01.11,南,毛坯,,中楼层(共34层),板楼
101105530969,4室2厅,振业泊公馆,142,191,195,13416,144,2020.01.11,南,毛坯,,高楼层(共32层),板塔结合
101106459271,2室2厅,华城国际小区,91.7,127,127,13850,35,2020.01.11,西南,精装,,高楼层(共26层),塔楼
101106176065,2室2厅,都市凰庭,94.4,132,136,13984,70,2020.01.11,东西,精装,,高楼层(共22层),板塔结合
101106659923,3室2厅,阳光城翡丽曲江,128.37,163,172,12698,12,2020.01.11,南北,毛坯,,低楼层(共31层),板塔结合
101106596363,2室1厅,天朗大兴郡蔚蓝春城,84.26,127,130,15014,22,2020.01.11,南北,简装,,中楼层(共30层),板楼
101104867342,3室2厅,白桦林明天,135,216,219,15986,222,2020.01.11,南北,精装,,中楼层(共18层),板塔结合
